orig	translated
"Searle did not reply ; she had already resumed her upward progress . Her steward followed , openly grinning . Since it is not considered good form to kick a steward for knowing an ass when he meets one , Staff could no more than turn away , disguise the unholy emotions that fermented in his heart , and seek his stateroom . """""""" It _ had _ to be me ! """""""" he groaned . Stateroom 432 - 433 proved to be very much occupied when he found it -- chiefly , to be sure , by the bandbox , which took up most of the floor space . Round it were grouped in various attitudes of dejection sundry other pieces of travelling - gear and Mr. Iff . The latter was sitting on the edge of the lower berth , his hands in his pockets , his brow puckered with perplexity , his gaze fixed in fascination to the bandbox . On Staff 's entrance he looked up . """""""" Hello ! """""""" he said crisply . """""""" Afternoon , """""""" returned Staff with all the morose dignity appropriate to severely wounded self - esteem . Iff indicated the bandbox with a delicate gesture . """""""" No wonder , """""""" he observed mildly , """""""" you wanted the ship to yourself . """""""" Staff grunted irritably and , picking his way through and over the mound of luggage , deposited himself on the transom opposite the berths . """""""" A present for the missis , I take it ? """""""" pursued Iff . """""""" You might take it , and welcome , for all of me .... Only it is n't mine . _ And _ I am not married . """""""" """""""" Pardon ! """""""" murmured Mr. Iff . """""""" But if it is n't yours , """""""" he suggested logically , """""""" what the deuce - and - all is it doing here ? """""""" """""""" I 'm supposed to be taking it home for a friend . """""""" """""""" Ah ! I see .... A very , _ very _ dear friend , of course .... ? """""""" """""""" You 'd think so , would n't you ? """""""" Staff regarded the bandbox with open malevolence . """""""" If I had my way , """""""" he said vindictively , """""""" I 'd lift it a kick over the side and be rid of it . """""""" """""""" How you do take on , to be sure , """""""" Iff commented placidly . """""""" If I may be permitted to voice my inmost thought : you seem uncommon ' peeved . """""""" """""""" I am . """""""" """""""" Could I soothe your vexed soul in any way ? """""""" """""""" You might tell me how to get quit of the blasted thing . """""""" """""""" I 'll try , if you 'll tell me how you got hold of it . """""""" """""""" Look here !"	". """""""" """""""" I 'm a steward , """""""" he murmured . """""""" I 'm a steward , """""""" he said irritably . """""""" I 'm a steward , """""""" he said . """""""" I 'm a steward , """""""" he said . """""""" """""""" I 'm a steward , """""""" he said . """""""" I 'm a steward , """""""" he said . """""""" I 'm a steward , """""""" he said . """""""" I 'm a steward , """""""" he said . """""""" I 'm a steward , """""""" he said . """""""" I 'm a steward , """""""" he said . """""""" I 'm a steward , """""""" he said . """""""" I 'm a steward , """""""" he said . """""""" I 'm a steward , """""""" he said . """""""" I 'm a steward , """""""" he said . """""""" I 'm a steward , """""""" he said . """""""" I 'm a steward , """""""" he said . """""""" I 'm a steward , """""""" he said . """""""" I 'm a steward , """""""" he said . """""""" I 'm a steward , """""""" he said . """""""" I 'm a steward , """""""" he said . """""""" I 'm a steward "
- times of his labour -- it was heavy labour , being not only his own , but most of Holroyd's -- Azuma - zi would sit and watch the big machine . Now and then the brushes would sparkle and spit blue flashes , at which Holroyd would swear , but all the rest was as smooth and rhythmic as breathing . The band ran shouting over the shaft , and ever behind one as one watched was the complacent thud of the piston . So it lived all day in this big airy shed , with him and Holroyd to wait upon it ; not prisoned up and slaving to drive a ship as the other engines he knew -- mere captive devils of the British Solomon -- had been , but a machine enthroned . Those two smaller dynamos Azuma - zi by force of contrast despised ; the large one he privately christened the Lord of the Dynamos . They were fretful and irregular , but the big dynamo was steady . How great it was ! How serene and easy in its working ! Greater and calmer even than the Buddhas he had seen at Rangoon , and yet not motionless , but living ! The great black coils spun , spun , spun , the rings ran round under the brushes , and the deep note of its coil steadied the whole . It affected Azuma - zi queerly . Azuma - zi was not fond of labour . He would sit about and watch the Lord of the Dynamos while Holroyd went away to persuade the yard porter to get whisky , although his proper place was not in the dynamo shed but behind the engines , and , moreover , if Holroyd caught him skulking he got hit for it with a rod of stout copper wire . He would go and stand close to the colossus , and look up at the great leather band running overhead . There was a black patch on the band that came round , and it pleased him somehow among all the clatter to watch this return again and again . Odd thoughts spun with the whirl of it . Scientific people tell us that savages give souls to rocks and trees,--and a machine is a thousand times more alive than a rock or a tree . And Azuma - zi was practically a savage still ; the veneer of civilisation lay no deeper than his slop suit , his bruises , and the coal grime on his face and hands . His father before him had worshipped a meteoric stone , kindred blood , it may be , had splashed the broad wheels of Juggernaut . He took every opportunity Holroyd gave him of touching and handling the great dynamo that was fascinating him . He polished and cleaned it until the metal parts were blinding in the sun . He felt a mysterious	. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
carelessness ; he 'll come back -- I know that he will come back . He may leave me , personally , alone ; but he will be on your track ; he 'll drag you to the Conciergerie to report yourself , and there your true name and history are bound to come to light . If you succeed in evading him , he will still be on your track . If the Scarlet Pimpernel keeps you in Paris now , your death will be at his door . ” Her voice had become quite hard and trenchant as she said these last words ; womanlike , she was already prepared to hate the man whose mysterious personality she had hitherto admired , now that the life and safety of Armand appeared to depend on the will of that elusive hero . “ You must not be afraid for me , Jeanne , ” he urged . “ The Scarlet Pimpernel cares for all his followers ; he would never allow me to run unnecessary risks . ” She was unconvinced , almost jealous now of his enthusiasm for that unknown man . Already she had taken full possession of Armand ; she had purchased his life , and he had given her his love . She would share neither treasure with that nameless leader who held Armand 's allegiance . “ It is only for a little while , sweetheart , ” he reiterated again and again . “ I could not , anyhow , leave Paris whilst I feel that you are here , maybe in danger . The thought would be horrible . I should go mad if I had to leave you . ” Then he talked again of England , of his life there , of the happiness and peace that were in store for them both . “ We will go to England together , ” he whispered , “ and there we will be happy together , you and I. We will have a tiny house among the Kentish hills , and its walls will be covered with honeysuckle and roses . At the back of the house there will be an orchard , and in May , when the fruit - blossom is fading and soft spring breezes blow among the trees , showers of sweet - scented petals will envelop us as we walk along , falling on us like fragrant snow . You will come , sweetheart , will you not ? ” “ If you still wish it , Armand , ” she murmured . Still wish it ! He would gladly go to - morrow if she would come with him . But , of course , that could not be arranged . She had her contract to fulfil at the theatre , then there would be her house and furniture to dispose of , and there was Aunt Marie .... But , of course , Aunt	. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . , ” he murmured . “ , ” he said . “ , ” he said , “ , ” he said , “ , if you will , ” he murmured , “ you will be , ” he said , “ if you will , if you will , if you will , if you will , if you will , if you will , if you will , if you will , if you will , if you will , if you will , if you will , if you will , if you will , if you will , ” he said , “ if you will , if you will , if you will . ” “ If you will , ” he murmured , “ if you will , if you will . ” “ If you will , ” he said , “ then , if you will come back to England , you will be able to go back to England . ” “ If you will , ” he said , “ then , if you will come back to England , you will be able to go back to England . ” “ If you will come back to England , ” he murmured . “ If you will come back to England , ” he said , “ then you will come back to England . ” “ If you come back to England , ” he said , “ then you will come back to Paris . ” “ If you will come back , ” he said , “
which he was designing all the time , in some mysteriously villainous way , to abuse . On that night I had gone to bed rather late , outstaying , in fact , the entire family and household , whose early country ways my degenerate London habits found sometimes rather irksome . It was past midnight when I turned out the lights in the billiard room , and , taking a candle , made my way upstairs . There was a double flight rising from a pretty spacious hall , and both the Baron 's room and my own gave upon the corridor which opened west from the first - floor landing . As I passed his door I noticed that a thread of light showed under it , proving him to be either still awake , or fallen asleep with his candle unextinguished . Which ? For some unaccountable reason a thrill of excitement overtook me . No sound came from behind the door ; the whole house was dead quiet . I stooped to peer through the keyhole -- a naked light burning beside one 's bed is a dangerous thing -- but the key being in the lock prevented my seeing anything . Soft - footed I went on -- but not to sleep . I determined to sit up and listen in my own room for any possible developments . I do n't know why it was , but my heart misgave me that there was some rascality afoot , and that I had only to wait patiently , and go warily , to unmask it . And I was not mistaken . Time passed -- enough to assure the watcher at last of my being long in bed and asleep -- when I was aware of a stealthy sound in the corridor . All my blood leaped and tingled to the shock of it . I stole , and put my ear to my own keyhole ; and at once the nature of the sound was made clear to me . He had noiselessly opened his door and come out into the passage , down which he was stealthily creeping in a direction away from me . I do n't know how I recognized all this , but there is a language in profound stillness . When silence is at its deathliest , one can hear almost the way the earth is moving on its axis . I waited until I felt that he had turned the corner to the stairs , then , with infinite care , manipulated , a fraction at a time , the handle of my own door , and , slipping off my pumps , emerged and followed , hardly breathing , in pursuit . At the opening to the stairs I paused discreetly , to give my quarry “ law , ” and , with sovereign caution , peered round the corner -- and saw him . He was	. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
his room and walked up to the window , which he threw open to the humid morning air . Now that he was alone the look of trouble on his face deepened to a dark , anxious frown , and as he looked out across the river a sigh of bitter impatience and disappointment escaped his lips . CHAPTER XV . THE GATE OF LA VILLETTE And now the shades of evening had long since yielded to those of night . The gate of La Villette , at the northeast corner of the city , was about to close . Armand , dressed in the rough clothes of a labouring man , was leaning against a low wall at the angle of the narrow street which abuts on the canal at its further end ; from this point of vantage he could command a view of the gate and of the life and bustle around it . He was dog - tired . After the emotions of the past twenty - four hours , a day 's hard manual toil to which he was unaccustomed had caused him to ache in every limb . As soon as he had arrived at the canal wharf in the early morning he had obtained the kind of casual work that ruled about here , and soon was told off to unload a cargo of coal which had arrived by barge overnight . He had set - to with a will , half hoping to kill his anxiety by dint of heavy bodily exertion . During the course of the morning he had suddenly become aware of Sir Andrew Ffoulkes and of Lord Anthony Dewhurst working not far away from him , and as fine a pair of coalheavers as any shipper could desire . It was not very difficult in the midst of the noise and activity that reigned all about the wharf for the three men to exchange a few words together , and Armand soon communicated the chief 's new instructions to my Lord Tony , who effectually slipped away from his work some time during the day . Armand did not even see him go , it had all been so neatly done . Just before five o'clock in the afternoon the labourers were paid off . It was then too dark to continue work . Armand would have liked to talk to Sir Andrew , if only for a moment . He felt lonely and desperately anxious . He had hoped to tire out his nerves as well as his body , but in this he had not succeeded . As soon as he had given up his tools , his brain began to work again more busily than ever . It followed Percy in his peregrinations through the city , trying to discover where those brutes were keeping Jeanne . That task had suddenly loomed up before Armand 's mind with all its terrible difficulties . How could	. CHAPTER XV THE VILLETTE OF THE VILLETTE OF THE VILLETTE OF THE VILLETTE OF THE VILLETTE OF THE VILLETTE OF THE VILLETTE OF THE VILLETTE OF THE VILLETTE OF THE VILLETTE OF THE VILLETTE OF THE VILLETTE OF THE VILLETTE OF THE VILLETTE OF THE VILLETTE OF THE VILLETTE OF THE VILLETTE OF THE VILLETTE . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
declared . “ Bellamy , ” he continued , a note of agitation trembling in his tone , “ I need not tell you , I am sure , how important this matter is . You work like a mole in the dark , yet you have brains,—you understand . Let me tell you how things are with us . A certain amount of confidence is due to you , if to any one . I may tell you that at the Cabinet Council to - day a very serious tone prevailed . We do not understand in the least the attitude of several of the European Powers . It can be understood only under certain assumptions . A note of ours sent through the Ambassador to Vienna has remained unanswered for two days . The German Ambassador has left unexpectedly for Berlin on urgent business . We have just heard , too , that a secret mission from Russia left St. Petersburg last night for Paris . Side by side with all this , ” Sir James continued , “ the Czar is trying to evade his promised visit here . The note we have received speaks of his health . Well , we know all about that . We know , I may tell you , that his health has never been better than at the present moment . ” “ It all means one thing and one thing only , ” Bellamy affirmed . “ In Vienna and Berlin to - day they look at an Englishman and smile . Even the man in the street seems to know what is coming . ” Sir James leaned a little back in his seat . His hands were tightly clenched , and there was a fierce light in his hollow eyes . Those who were intimate with him knew that he had aged many years during the last few weeks . “ The cruel part is , ” he said softly , “ that it should have come in my administration , when for ten years I have prayed from the Opposition benches for the one thing which would have made us safe to - day . ” “ An army , ” murmured Bellamy . “ The days are coming , ” Sir James continued , “ when those who prated of militarism and the security of our island walls will see with their own eyes the ruin they have brought upon us . Secretly we are mobilizing all that we have to mobilize , ” he added , with a little sigh . “ At the very best , however , our position is pitiful . Even if we are prepared to defend , I am afraid that we shall see things on the Continent in which we shall be driven to interfere , or else suffer the greatest blow which our prestige has ever known . If we could only tell what was coming !	. ” Bellamy leaned back in his seat , his eyes clenched tightly , and he murmured softly . “ Let us see , ” he continued , “ if you will . ” “ Let us see , ” he continued . “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . Let us see . ” “ Let us see , ” continued Bellamy . “ Let us tell you how we are . ” “ Let us tell you how we are . ” “ Let us see , ” he continued . “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see , ” he continued . “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see . ” “ Let us see , ” he continued . “ Let us see . ” “ Let us see , ” he continued . “ Let
"life , and what they found to live upon it was impossible to guess . They came swooping up from out the black chasms beneath , and after circling about us in curiosity , would descend again into the awful gulches from which they sprang . We were days in crossing these rugged ranges , which we called """""""" the mountains of death , """""""" and we feel sure that the distance across them was more than a thousand miles . The heat throughout was intense , although nowhere did it compare with what we had already experienced . Torrence told me that one of those gigantic birds had come to his aid with water , just as it had to me , and the remains of his cask and mine furnished all our drink until we reached the Crystal River , a stream we found and named from its clearness ; but this was not until we had put """""""" the mountains of death """""""" entirely behind us . The strange castellated structure upon which I had fallen was the only human habitation we discovered throughout our passage across these rugged ranges , and it remains a mystery to both of us where the inhabitants procured their food supplies , or even the water they drank and furnished to others . How that extraordinary edifice was ever constructed , or how its inmates communicated with the world beyond is likely to remain an unsolved mystery to the end of time . The air ship had behaved beautifully after leaving the """""""" castle of the dead hills , """""""" as we called it , and Torrence told me that he had succeeded in making a perfect adjustment after getting the water , and that he believed the vibrator would not trouble us again . It was fortunate it had not , while crossing """""""" the mountains of death , """""""" as there wore long stretches where it would have been difficult to have found enough level land for a resting place , and any misbehavior on the vessel 's part might have precipitated us into subterranean depths from which we could never have risen . Having decided to push through the opening at the South Pole , and desirous of reaching our own world as early as possible , we put the vessel to a high rate of speed , after having filled our water casks at the Crystal River , and bathed in its cool , delicious current . The land beneath us had again become green and beautiful , and the atmosphere of a temperature which left nothing to be desired . Our haste was not because we would reach the south polar regions at any pleasanter season , but from terror lest the air ship should collapse . It was a kind of homesickness , growing apace ; a terror of pending disaster and ultimate inability to reach the land of our birth . For days after"	""""""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" , """""""" """""""" """""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""""" """""""""" """""""""" """""""""" """""""""""" """""""""""" """""""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""""""" """""""""""" """""""""""" """""""""""" """""""""" """""""""" """""""""""" """""""""" """""""""" """""""""""" """""""""" """""""""""" """""""""""" """""""""" """""""""" """""""
"immediate neighbourhood of the peasants ' camp lay their greatest danger . But the dawn was now at hand , the moon was fading ; and in the cold , grey interval between dawn and daylight they slipped by within sight of the squalid walls , and with the fear of surprise on them approached the gate of the camp . Nor , though all went well with them , did they breathe freely until the challenge of the guard at the gate rang in their ears . After that there came with safety the sense of their selfishness . They thought of poor Bonne , who , somewhere in the mist - wrapped basin before them , lay waiting and listening and praying . How were they to face her ? with what heart tell her that her lover , that des Ageaux , still lay in his enemy 's power . True , Vlaye had gone back on his word , and , in face of the Countess 's surrender , had refused to release him ; so that they were not to blame . But would Bonne believe this ? Would she not rather set down the failure to the Countess 's faint heart , to the Countess 's withdrawal ? """""""" I should not have come ! """""""" the girl cried , turning to Roger in great distress . """""""" I should not have come ! """""""" Her new happiness fell from her like a garment , and , shivering , she hung back in the entrance and wrung her hands . """""""" I dare not face her ! """""""" she said . """""""" I dare not , indeed ! """""""" And , """""""" Wait ! """""""" to the men who wished to hurry off and proclaim their return . """""""" Wait ! """""""" she said imperatively . The grey fog of the early morning , which had sheltered their approach and still veiled the lower parts of the camp , seemed to add to the hopelessness of the news they bore . Roger himself was silent , looking at the waiting men , and wondering what must be done . Poor Bonne ! He had scarcely thought of her -- yet what must she be feeling ? What had he himself felt a few hours before ? """""""" Some one must tell her , """""""" he said presently . """""""" If you will not---- """""""" """""""" I will ! I will ! """""""" she answered , her lip beginning to tremble . Roger hesitated . """""""" Perhaps she is sleeping , """""""" he said ; """""""" and then it were a pity to rouse her . """""""" But the Countess shook her head in scorn of his ignorance . Bonne would not be sleeping . Sleeping , when her lover had not returned ! Sleeping , at this hour of all hours , the hour M. de Vlaye had fixed for -- for the end"	". """""""" """""""" Wait ! """""""" cried the Countess . """""""" Wait ! """""""" cried the Countess . """""""" Wait ! """""""" cried the Countess . """""""" Wait ! """""""" cried the Countess . """""""" Wait ! """""""" cried the Countess . """""""" """""""" Wait ! """""""" """""""" Wait , """""""" said she . """""""" Wait ! """""""" """""""" """""""" Wait ! """""""" said she . """""""" Wait ! """""""" """""""" Wait , """""""" said he . """""""" Wait ! """""""" """""""" Wait , """""""" said he . """""""" Wait ! """""""" """""""" Wait , """""""" said he . """""""" Wait ! """""""" """""""" Wait , """""""" said he . """""""" Wait ! """""""" """""""" Wait ! """""""" """""""" Wait , """""""" said he . """""""" Wait ! """""""" """""""" Wait ! """""""" """""""" Wait , """""""" said he . """""""" Wait ! """""""" """""""" Wait ! """""""" """""""" Wait , """""""" said the Countess . """""""" Wait ! """""""" """""""" Wait ! """""""" """""""" Wait , """""""" said he . """""""" Wait ! """""""" """""""" Wait ! """""""" """""""" Wait , """""""" said he . """""""" Wait ! """""""" """""""" Wait , """""""" said he . """""""" Wait ! """""""""
"my elbow . I looked over the taffrail into the black water beneath , and wondered how it felt to drown , and how many people had tried it in these waters . I pictured their corpses still lying at the bottom , and made a rough calculation of how many years it would take to disintegrate a man 's skeleton , after the fishes had eaten all the flesh off his bones . Then in the dim light I saw Torrence walking past the man who held the tiller . He did not speak , and I did not disturb him . Possibly he did not see me , at all events we walked on opposite sides of the deck , each absorbed in his own thoughts . At last we met , as if by accident , although I had purposely wandered over to his side . """""""" Well , old man ! What 's the matter ? """""""" he cried with a heartiness that startled me . """""""" Nothing , """""""" I answered ; """""""" I was only going to ask why you made that inquiry about the barn . """""""" """""""" Because I thought it might be useful , """""""" he answered . """""""" And for what , pray ? """""""" """""""" Why , to build the air ship in , to be sure . Did you think I wanted it for a billiard room ? """""""" """""""" And how can you build the air ship without Wetherbee & Hart ? """""""" I inquired . """""""" I am not quite prepared to answer your question . But I have overcome difficulties before , and I shall overcome this one . Do n't fret , Gurt ! the air ship will be built . """""""" His manner was confident , and showed such indifference to the gravity of our situation , that I looked at him in amazement . There was nothing more to say , and we wandered apart again . Once more I began an exhaustive study of my surroundings — the river — the lights — the boat itself , and finally of my fellow - passengers . Thus occupied I allowed several landings to pass unheeded , when suddenly I became interested in a low but animated conversation between two men who were opposite me , the one standing , the other sitting . It was nearly dark in that part of the deck where we were , but presently the man who was sitting , shifted his position slightly to make room for the other , when they both came in range of a dimly burning lantern , and I was surprised to see that one of the men was my brother . The stranger was a rough , dirty looking sailor , and the pair , as I say , were deeply absorbed in conversation , in which they had evidently been engaged for some time . """""""" Yes , stranger"	". """""""" """""""" Do n't worry , """""""" I cried . """""""" Do n't worry , """""""" he answered . """""""" Do n't worry , """""""" he answered . """""""" Do n't worry , """""""" he answered . """""""" Do n't worry , """""""" he said . """""""" """""""" Do n't worry , """""""" he answered . """""""" Do n't worry , """""""" he cried . """""""" Do n't worry , """""""" he cried . """""""" Do n't worry , """""""" he said . """""""" I am sure , """""""" he answered . """""""" I am sure , """""""" he said , """""""" I am sure , """""""" he answered , """""""" I am sure , """""""" he said , """""""" I am sure , """""""" he said , """""""" I am sure , """""""" he said , """""""" I am sure , """""""" he said , """""""" I am not a stranger . """""""" """""""" Yes , """""""" he said , """""""" I am a stranger . """""""" """""""" I am a stranger , """""""" he answered . """""""" I am a stranger , """""""" he answered . """""""" I am a stranger , """""""" he said . """""""" I am a stranger , """""""" he said . """""""" I am a stranger , """""""" he said . """""""" I am a stranger , """""""" he said , """""""" I am a stranger . """""""" """""
one moment longer . ” Again she leaned out and peered up the street , but whoever or whatever she looked for did not come in sight . With a sigh she drew back and entered the house . The street in which Augustina lived was no whit worse than most of the thoroughfares in the old city of Zaragoza . The houses covered with balconies looked at each other across streets so narrow that in some of them a horse and cart filled the space from side to side , and the cobblestones were so rough and irregular that walking was difficult . Yet Augustina had found the city fair enough to look upon before so many doors and windows were walled up on account of the bombardment , and before such numbers of the houses had been crumbled by the cannon balls . Though her face was not as cheerful as was its wo nt when she turned to go in , she shook her shoulders as if to get rid of some disagreeable thought , pushed back from her forehead the heavy black hair , and was able to show quite a presentable face to her mother when she reached her side . “ Why did you stay so long when you knew that I waited for you ? ” asked the invalid in a peevish tone . “ Did it seem long ? Why , mother , ' twas only five minutes after all ; just look at the clock . After the procession passed I only looked to see if Felipe came this way and if he had any news to tell . ” “ Felipe , Felipe , everything is Felipe , while I sit here day after day , and only get what is thrown to me , as one throws a bone to a dog . ” “ Ah , I see that the fever is bad again this morning , else you would never say a thing like that , mother dear . Now just look at me and say that again ! ” Her mother turned to speak , but as she looked at the bright face , saw the love which filled the large dark eyes , passed her hand over the rosy cheeks , and felt the pressure of the strong young arms , she could not help but soften into a look of pleasure , and her words dwindled into — “ Well , well , it did seem long , but you are a good child , Augustina , and I love you well , as you know . But what with the fever and this dreadful war and the sound of the cannon , I spoke sharper than I meant . ” “ Dearest , let me give you the cup of chocolate and the bit of bread , for I ate my breakfast long ago , before you woke . ” She did not	. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
"curb and the pretty young woman jumped out and followed Mr. Iff across the threshold -- noticing him no more than had Mr. Staff , to begin with . II THE BANDBOX In the playhouses of France , a hammering on the stage alone heralds the rising of the curtain to disclose illusory realms of romance . Precisely so with Mr. Staff , upon the door of whose lodging , at nine o'clock the next morning , a knocking announced the first overt move against his peace of mind . At that time , Staff , all unconscious of his honourable peril , was standing in the middle of the floor of the inner room ( his lodgings comprised two ) and likewise in the approximate geographical centre of a chaotic assemblage of assorted wearing apparel and other personal impedimenta . He was wondering , confusedly , how in thunderation he was to manage to cram all that confounded truck into the limited amount of trunk space at his command . He was also wondering , resentfully in the names of a dozen familiar spirits , where he had put his pipe : it 's simply maddening , the way a fellow 's pipe will persist in getting lost at such critical times as when he 's packing up to catch a train with not a minute to spare .... In short , so preoccupied was Staff that the knocking had to be repeated before he became objectively alive to it . Then , confidentially , he said : """""""" What the devil _ now _ ? """""""" In louder tones calculated to convey an impression of intense impatience , he cried : """""""" Come _ in _ ! """""""" He heard the outer door open , and immediately , upon an impulse esoteric even in his own understanding , he chose to pretend to be extravagantly busy -- as busy as by rights he should have been . For a minute or longer he acted most vividly the part of a man madly bent on catching his train though he were to perish of the attempt . And this despite a suspicion that he played to a limited audience of one , and that one unappreciative of the finer phases of everyday histrionic impersonation : an audience answering to the name of Milly , whose lowly station of life was that of housemaid - in - lodgings and whose imagination was as ill - nourished and sluggish as might be expected of one whose wages were two - and - six a week . Remembering this in time , the novelty of make - believe palled on Staff . Not that alone , but he could hear Milly insisting in accents not in the least apologetic : """""""" Beg pardon , sir ... """""""" He paused in well - feigned surprise and looked enquiringly over his shoulder , as though to verify a surmise that somebody had spoken ."	""""""""" """""""" Come , sir , """""""" he cried . """""""" Come , sir , """""""" he cried . """""""" Come , sir , """""""" he cried . """""""" Come , sir , """""""" he cried . """""""" Come , sir , """""""" he said . """""""" Come , sir , """""""" he cried . """""""" Come , sir , """""""" he said , """""""" come , sir , """""""" he said . """""""" Come , sir , """""""" he said . """""""" Come , sir , """""""" he said . """""""""" Come , sir , """""""" he said , """""""" he paused , and , as if he had lost his senses , he feigned his impatience . """""""" """""""" Come , sir , sir , """""""" he cried , """""""" come , sir , """""""" """""""" come , sir , """""""" he said , """""""" come , sir , """""""" he said . """""""" Come , sir , """""""" he said , """""""""" come , sir , """""""" he said , """""""""" come , sir , """""""" he said , """""""""" come , sir , """""""" he said , """""""""" come , sir , """""""" he said , """""""""" come , sir , """""""""" he paused , and , despite the illusory impression that he had acted as a"
